# config=big_only_a76 binary=bench_gdn_rk3588_a76 affinity=4-7 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,193.096,249.975,29.5,10.11,1.36
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,585.998,1208.459,106.2,5.05,0.89
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,217.599,235.099,8.0,9.47,9.64
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,118.716,152.261,28.3,12.34,2.21
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,519.203,609.917,17.5,5.67,1.01
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,132.134,242.684,83.7,11.09,1.98
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,495.285,606.417,22.4,5.95,1.06
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,1843.170,2251.531,22.2,2.67,0.57
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,80.797,82.839,2.5,12.09,1.62
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,137.093,638.211,365.5,10.80,1.91
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,77.880,89.256,14.6,13.23,13.46
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,59.212,60.087,1.5,12.37,2.21
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,130.676,207.098,58.5,11.27,2.01
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,66.504,77.589,16.7,11.01,1.97
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,131.842,160.428,21.7,11.17,1.99
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,235.683,242.392,2.8,10.42,2.22
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,1.750,2.333,33.3,17.44,2.34
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,2.334,2.626,12.5,32.69,3.51
Qwen3.5-4B_decode,gdn_causal_dwconv1d,neon,1,4096,30,4.667,4.959,6.3,29.42,7.02
Qwen3.5-4B_decode,gdn_cumdecay_f16,neon,1,4096,30,2.041,2.333,14.3,11.21,2.01
Qwen3.5-4B_decode,gdn_gated_scan_f16,neon,1,4096,30,2.334,2.626,12.5,26.15,3.51
Qwen3.5-4B_decode,gdn_cumdecay_bf16,neon,1,4096,30,2.333,2.625,12.5,9.81,1.76
Qwen3.5-4B_decode,gdn_gated_scan_bf16,neon,1,4096,30,2.916,2.917,0.0,20.93,2.81
Qwen3.5-4B_decode,gdn2_gated_scan,neon,1,4096,30,3.792,4.084,7.7,28.17,4.32
Qwen3.5-0.8B_decode,gdn_cumdecay,neon,1,2048,30,1.458,1.750,20.0,10.47,1.40
Qwen3.5-0.8B_decode,gdn_gated_scan,neon,1,2048,30,2.042,2.334,14.3,18.68,2.01
Qwen3.5-0.8B_decode,gdn_causal_dwconv1d,neon,1,2048,30,4.958,30.918,523.6,13.85,3.30
Qwen3.5-0.8B_decode,gdn_cumdecay_f16,neon,1,2048,30,1.459,1.751,20.0,7.84,1.40
Qwen3.5-0.8B_decode,gdn_gated_scan_f16,neon,1,2048,30,1.750,2.042,16.7,17.44,2.34
Qwen3.5-0.8B_decode,gdn_cumdecay_bf16,neon,1,2048,30,1.750,1.751,0.1,6.54,1.17
Qwen3.5-0.8B_decode,gdn_gated_scan_bf16,neon,1,2048,30,2.042,2.333,14.3,14.95,2.01
Qwen3.5-0.8B_decode,gdn2_gated_scan,neon,1,2048,30,2.625,2.917,11.1,20.34,3.12
# config=big_on_little binary=bench_gdn_rk3588_a76 affinity=0-3 extra= therm_before=38846
model,kernel,dispatch_path,seq,channels,repeats,p50_us,p95_us,spread_pct,gib_per_s_p50,gflop_per_s_p50
Qwen3.5-4B,gdn_cumdecay,neon,64,4096,30,401.653,418.279,4.1,4.86,0.65
Qwen3.5-4B,gdn_gated_scan,neon,64,4096,30,1558.483,1806.125,15.9,1.90,0.34
Qwen3.5-4B,gdn_causal_dwconv1d,neon,64,4096,30,410.111,438.406,6.9,5.02,5.11
Qwen3.5-4B,gdn_cumdecay_f16,neon,64,4096,30,237.433,260.184,9.6,6.17,1.10
Qwen3.5-4B,gdn_gated_scan_f16,neon,64,4096,30,1599.902,1732.328,8.3,1.84,0.33
Qwen3.5-4B,gdn_cumdecay_bf16,neon,64,4096,30,258.142,273.602,6.0,5.67,1.02
Qwen3.5-4B,gdn_gated_scan_bf16,neon,64,4096,30,1351.677,1641.322,21.4,2.18,0.39
Qwen3.5-4B,gdn2_gated_scan,neon,64,4096,30,4115.701,4699.659,14.2,1.19,0.25
Qwen3.5-0.8B,gdn_cumdecay,neon,64,2048,30,155.761,172.095,10.5,6.27,0.84
Qwen3.5-0.8B,gdn_gated_scan,neon,64,2048,30,244.141,259.601,6.3,6.06,1.07
Qwen3.5-0.8B,gdn_causal_dwconv1d,neon,64,2048,30,149.635,154.886,3.5,6.88,7.01
Qwen3.5-0.8B,gdn_cumdecay_f16,neon,64,2048,30,113.467,116.675,2.8,6.45,1.16
Qwen3.5-0.8B,gdn_gated_scan_f16,neon,64,2048,30,226.057,244.142,8.0,6.51,1.16
Qwen3.5-0.8B,gdn_cumdecay_bf16,neon,64,2048,30,127.759,132.426,3.7,5.73,1.03
Qwen3.5-0.8B,gdn_gated_scan_bf16,neon,64,2048,30,224.599,235.683,4.9,6.56,1.17
Qwen3.5-0.8B,gdn2_gated_scan,neon,64,2048,30,385.901,409.237,6.0,6.37,1.36
Qwen3.5-4B_decode,gdn_cumdecay,neon,1,4096,30,2.917,2.917,0.0,10.46,1.40
Qwen3.5-4B_decode,gdn_gated_scan,neon,1,4096,30,4.667,4.667,0.0,16.35,1.76
Qwen3.5-4B_decode,gdn_causal_dwconv1d,neon,1,4096,30,9.625,10.209,6.1,14.27,3.40
Qwen3.5-4B_decode,gdn_cumdecay_f16,neon,1,4096,30,2.917,3.209,10.0,7.85,1.40
